"playerScore";"postPlayerScore";"playerID";"year";"tmID";"threeAccuracy";"postThreeAccuracy";"bmi";"coachID";"stint";"won";"lost";"post_wins";"post_losses";"confID";"name";"playoff";"firstRound";"semis";"finals";"teams_score";"winRatio";"postWinRatio"
-2.70887653126696;;"ambermo01w";3;"SAC";;;20.56907894736842;"mchugma99w";0.0;14.0;18.0;0.0;0.0;"WE";"Sacramento Monarchs";"False";"False";"False";"False";2205.6000000000004;0.4150943396226415;
-1.011902234404238;-0.8421714773279279;"anderch01w";4;"SAC";;;21.9543063773833;"mchugma99w";1.0;7.0;11.0;0.0;0.0;"WE";"Sacramento Monarchs";"True";"True";"False";"False";2536.8;0.5517241379310345;0.5
-1.011902234404238;-0.8421714773279279;"anderch01w";4;"SAC";;;21.9543063773833;"whisejo99w";2.0;12.0;4.0;3.0;3.0;"WE";"Sacramento Monarchs";"True";"True";"False";"False";2536.8;0.5517241379310345;0.5
-0.6705683996550337;-0.4593639597410355;"anderch01w";5;"SAC";;;21.9543063773833;"whisejo99w";0.0;18.0;16.0;3.0;3.0;"WE";"Sacramento Monarchs";"True";"True";"False";"False";2578.7;0.5357142857142857;0.5
-0.5317562644140184;;"anderch01w";6;"SAS";;;21.9543063773833;"hugheda99w";0.0;7.0;27.0;0.0;0.0;"WE";"San Antonio Silver Stars";"False";"False";"False";"False";1952.7;0.1785714285714285;
0.3239684181846016;;"anderch01w";7;"SAS";;;21.9543063773833;"hugheda99w";0.0;13.0;21.0;0.0;0.0;"WE";"San Antonio Silver Stars";"False";"False";"False";"False";2655.5;0.4259259259259259;
0.4706734762045842;-0.1220063806379579;"anderch01w";8;"SAS";;;21.9543063773833;"hugheda99w";0.0;20.0;14.0;2.0;3.0;"WE";"San Antonio Silver Stars";"True";"True";"False";"False";2711.8;0.5892857142857143;0.4
1.1162991612288224;;"anosini01w";9;"MIN";0.0;;26.370311111111118;"zierddo99w";0.0;16.0;18.0;0.0;0.0;"WE";"Minnesota Lynx";"False";"False";"False";"False";2845.0;0.4444444444444444;
1.7676161536099262;;"anosini01w";10;"MIN";0.25;;26.370311111111118;"gilloje01w";0.0;14.0;20.0;0.0;0.0;"WE";"Minnesota Lynx";"False";"False";"False";"False";2786.1;0.3888888888888889;
0.1291771995785781;-0.1168540955006668;"arcaija01w";1;"HOU";0.2;0.2857142857142857;20.50009918666931;"chancva99w";0.0;27.0;5.0;6.0;0.0;"WE";"Houston Comets";"True";"True";"True";"True";2656.400000000001;0.8301886792452831;1.0
1.0315621566510995;-0.0223350618200812;"arcaija01w";2;"HOU";0.3333333333333333;0.125;20.50009918666931;"chancva99w";0.0;19.0;13.0;0.0;2.0;"WE";"Houston Comets";"True";"False";"False";"False";2243.0000000000005;0.6037735849056604;0.0
0.4238675045124147;0.0324647563248155;"arcaija01w";3;"HOU";0.2702702702702703;0.2857142857142857;20.50009918666931;"chancva99w";0.0;24.0;8.0;1.0;2.0;"WE";"Houston Comets";"True";"False";"False";"False";2232.0999999999995;0.7547169811320755;0.3333333333333333
0.4116966620569413;0.2925599641237896;"arcaija01w";4;"HOU";0.2432432432432432;0.2;20.50009918666931;"chancva99w";0.0;20.0;14.0;1.0;2.0;"WE";"Houston Comets";"True";"False";"False";"False";2371.2;0.5862068965517241;0.3333333333333333
0.0968563960199248;0.3413912646719826;"arcaija01w";6;"HOU";0.1875;0.0;20.50009918666931;"chancva99w";0.0;19.0;15.0;2.0;3.0;"WE";"Houston Comets";"True";"True";"False";"False";2369.8;0.5357142857142857;0.4
0.3344070473129464;-1.1360404992210458;"askamma01w";3;"LAS";0.0;;23.47680890538033;"coopemi01w";0.0;25.0;7.0;6.0;0.0;"WE";"Los Angeles Sparks";"True";"True";"True";"True";2613.5;0.7924528301886793;1.0
-0.224225016262727;-1.6754203495311988;"atkinla01w";8;"SAC";0.0;;23.32484567901235;"bouceje01w";0.0;19.0;15.0;1.0;2.0;"WE";"Sacramento Monarchs";"True";"False";"False";"False";2652.5;0.5535714285714286;0.3333333333333333
-0.3773250440995405;;"atkinla01w";9;"SAC";0.0;;23.32484567901235;"bouceje01w";0.0;18.0;16.0;1.0;2.0;"WE";"Sacramento Monarchs";"True";"False";"False";"False";2475.0;0.5;0.3333333333333333
1.082179655547492;;"atkinla01w";10;"SEA";0.0;;23.32484567901235;"aglerbr99w";0.0;20.0;14.0;1.0;2.0;"WE";"Seattle Storm";"True";"False";"False";"False";2585.0999999999995;0.6111111111111112;0.3333333333333333
-0.4057445347394768;0.0898227969383932;"atunrmo01w";9;"SAS";0.2926829268292683;0.5;20.51612244897959;"hugheda99w";0.0;24.0;10.0;4.0;5.0;"WE";"San Antonio Silver Stars";"True";"True";"True";"False";2645.3;0.6296296296296297;0.4444444444444444
1.3870831068713587;;"augusse01w";7;"MIN";0.3529411764705882;;24.274112654320987;"jenkica99w";2.0;1.0;10.0;0.0;0.0;"WE";"Minnesota Lynx";"False";"False";"False";"False";2510.1;0.2962962962962963;
1.3870831068713587;;"augusse01w";7;"MIN";0.3529411764705882;;24.274112654320987;"mcconsu01w";1.0;9.0;14.0;0.0;0.0;"WE";"Minnesota Lynx";"False";"False";"False";"False";2510.1;0.2962962962962963;
2.07444438923814;;"augusse01w";8;"MIN";0.4193548387096774;;24.274112654320987;"zierddo99w";0.0;10.0;24.0;0.0;0.0;"WE";"Minnesota Lynx";"False";"False";"False";"False";2767.9000000000005;0.3214285714285714;
1.4115140183406252;;"augusse01w";9;"MIN";0.3174603174603174;;24.274112654320987;"zierddo99w";0.0;16.0;18.0;0.0;0.0;"WE";"Minnesota Lynx";"False";"False";"False";"False";2845.0;0.4444444444444444;
2.5698071417082544;;"augusse01w";10;"MIN";0.6428571428571429;;24.274112654320987;"gilloje01w";0.0;14.0;20.0;0.0;0.0;"WE";"Minnesota Lynx";"False";"False";"False";"False";2786.1;0.3888888888888889;
2.5227810065369827;;"aycocan01w";1;"MIN";;;22.08108108108108;"aglerbr99w";0.0;15.0;17.0;0.0;0.0;"WE";"Minnesota Lynx";"False";"False";"False";"False";2142.0;0.3773584905660377;
-3.2071296301054297;;"aycocan01w";1;"SEA";0.0;;22.08108108108108;"dunnli99wc";0.0;6.0;26.0;0.0;0.0;"WE";"Seattle Storm";"False";"False";"False";"False";1688.2000000000005;0.1886792452830188;
0.4057847005418996;;"azzije01w";1;"UTA";0.4166666666666667;;21.74070069204152;"willifr99w";0.0;18.0;14.0;0.0;0.0;"WE";"Utah Starzz";"False";"False";"False";"False";2344.9;0.5849056603773585;
0.1421235654062819;-0.6052907265158551;"azzije01w";2;"UTA";0.5135135135135135;0.2857142857142857;21.74070069204152;"harveca99w";2.0;14.0;5.0;0.0;2.0;"WE";"Utah Starzz";"True";"False";"False";"False";2222.9;0.5660377358490566;0.0
0.1421235654062819;-0.6052907265158551;"azzije01w";2;"UTA";0.5135135135135135;0.2857142857142857;21.74070069204152;"willifr99w";1.0;5.0;8.0;0.0;0.0;"WE";"Utah Starzz";"True";"False";"False";"False";2222.9;0.5660377358490566;0.0
0.2722440512360921;0.1549912715213208;"azzije01w";3;"UTA";0.4456521739130434;0.3684210526315789;21.74070069204152;"harveca99w";0.0;20.0;12.0;2.0;3.0;"WE";"Utah Starzz";"True";"True";"False";"False";2330.2;0.6037735849056604;0.4
-0.1912948522767986;;"azzije01w";4;"SAS";0.4020618556701031;;21.74070069204152;"dailesh99w";2.0;6.0;6.0;0.0;0.0;"WE";"San Antonio Silver Stars";"False";"False";"False";"False";2086.7000000000003;0.3793103448275862;
-0.1912948522767986;;"azzije01w";4;"SAS";0.4020618556701031;;21.74070069204152;"harveca99w";1.0;6.0;16.0;0.0;0.0;"WE";"San Antonio Silver Stars";"False";"False";"False";"False";2086.7000000000003;0.3793103448275862;
0.3705706698469062;;"bakersh01w";8;"LAS";0.2121212121212121;;19.00410899653979;"coopemi01w";0.0;10.0;24.0;0.0;0.0;"WE";"Los Angeles Sparks";"False";"False";"False";"False";2616.4;0.2857142857142857;
-1.214117234751547;;"banchrh01w";1;"SAC";0.0;;23.12088888888889;"allenso99w";0.0;21.0;11.0;0.0;2.0;"WE";"Sacramento Monarchs";"True";"False";"False";"False";2698.4;0.6415094339622641;0.0
-1.2739076066121635;;"barksla01w";2;"POR";0.0;;22.38122448979592;"hargrli99w";0.0;11.0;21.0;0.0;0.0;"WE";"Portland Fire";"False";"False";"False";"False";2068.7;0.3018867924528302;
-0.1487297314807954;;"barksla01w";3;"POR";0.2272727272727272;;22.38122448979592;"hargrli99w";0.0;16.0;16.0;0.0;0.0;"WE";"Portland Fire";"False";"False";"False";"False";2302.4000000000005;0.4528301886792453;
-0.7573852274829483;;"barksla01w";4;"SAS";0.2884615384615384;;22.38122448979592;"dailesh99w";2.0;6.0;6.0;0.0;0.0;"WE";"San Antonio Silver Stars";"False";"False";"False";"False";2086.7000000000003;0.3793103448275862;
-0.7573852274829483;;"barksla01w";4;"SAS";0.2884615384615384;;22.38122448979592;"harveca99w";1.0;6.0;16.0;0.0;0.0;"WE";"San Antonio Silver Stars";"False";"False";"False";"False";2086.7000000000003;0.3793103448275862;
-0.2186216924475034;-0.3463883983669816;"barnead01w";3;"SEA";0.25;0.5;23.01031541360841;"dunnli99wc";0.0;17.0;15.0;0.0;2.0;"WE";"Seattle Storm";"True";"False";"False";"False";2458.8;0.5094339622641509;0.0
-0.1177087743277004;;"barnead01w";4;"SEA";0.3870967741935484;;23.01031541360841;"donovan99w";0.0;18.0;16.0;0.0;0.0;"WE";"Seattle Storm";"False";"False";"False";"False";2628.7;0.5;
-0.2292617314255546;-0.2038814758645246;"barnead01w";5;"SEA";0.5;;23.01031541360841;"donovan99w";0.0;20.0;14.0;6.0;2.0;"WE";"Seattle Storm";"True";"True";"True";"True";2617.3;0.5892857142857143;0.75
-0.4915442301381397;;"barnequ01w";1;"SEA";0.1111111111111111;;21.935402260077584;"dunnli99wc";0.0;6.0;26.0;0.0;0.0;"WE";"Seattle Storm";"False";"False";"False";"False";1688.2000000000005;0.1886792452830188;
-0.0161340198150319;;"barnequ01w";2;"SEA";1.0;;21.935402260077584;"dunnli99wc";0.0;10.0;22.0;0.0;0.0;"WE";"Seattle Storm";"False";"False";"False";"False";1979.3;0.3018867924528302;
-1.3137678545192408;;"barnequ01w";3;"PHO";;;21.935402260077584;"coopecy01w";1.0;6.0;4.0;0.0;0.0;"WE";"Phoenix Mercury";"False";"False";"False";"False";2151.9;0.3396226415094339;
-1.3137678545192408;;"barnequ01w";3;"PHO";;;21.935402260077584;"sharpli99w";2.0;5.0;17.0;0.0;0.0;"WE";"Phoenix Mercury";"False";"False";"False";"False";2151.9;0.3396226415094339;
0.607911125382713;-0.4310835785831246;"batkosu01w";6;"SEA";0.2857142857142857;;24.70723684210526;"donovan99w";0.0;20.0;14.0;1.0;2.0;"WE";"Seattle Storm";"True";"False";"False";"False";2541.0;0.5892857142857143;0.3333333333333333
-0.7633168119929307;0.4369416688927499;"batkosu01w";10;"SEA";0.2727272727272727;0.5384615384615384;24.70723684210526;"aglerbr99w";0.0;20.0;14.0;1.0;2.0;"WE";"Seattle Storm";"True";"False";"False";"False";2585.0999999999995;0.6111111111111112;0.3333333333333333
-1.9961579681458423;;"batteja01w";6;"MIN";;;21.502908613248263;"mcconsu01w";0.0;14.0;20.0;0.0;0.0;"WE";"Minnesota Lynx";"False";"False";"False";"False";2288.1000000000004;0.4107142857142857;
-1.1393792699257763;;"battlas01w";6;"SEA";;;23.05362654320988;"donovan99w";0.0;20.0;14.0;1.0;2.0;"WE";"Seattle Storm";"True";"False";"False";"False";2541.0;0.5892857142857143;0.3333333333333333
-1.5233335355757656;;"bauerca01w";3;"SAC";;;21.907894736842103;"mchugma99w";0.0;14.0;18.0;0.0;0.0;"WE";"Sacramento Monarchs";"False";"False";"False";"False";2205.6000000000004;0.4150943396226415;
0.118843743646426;-1.4165180213823254;"beckki01w";9;"SEA";0.6666666666666666;0.0;19.00410899653979;"aglerbr99w";0.0;22.0;12.0;1.0;2.0;"WE";"Seattle Storm";"True";"False";"False";"False";2551.0;0.6481481481481481;0.3333333333333333
-3.871467095223392;;"berezva01w";9;"SAS";0.0;;;"hugheda99w";0.0;24.0;10.0;4.0;5.0;"WE";"San Antonio Silver Stars";"True";"True";"True";"False";2645.3;0.6296296296296297;0.4444444444444444
-0.3299038996486495;;"berthlu01w";5;"HOU";;;24.135135135135133;"chancva99w";0.0;13.0;21.0;0.0;0.0;"WE";"Houston Comets";"False";"False";"False";"False";2240.5;0.3571428571428571;
-0.2218674705822708;;"beviltu01w";1;"POR";0.2833333333333333;;22.707730006683004;"hargrli99w";0.0;10.0;22.0;0.0;0.0;"WE";"Portland Fire";"False";"False";"False";"False";1965.6;0.2641509433962264;
0.0795703797452939;;"beviltu01w";2;"POR";0.3150684931506849;;22.707730006683004;"hargrli99w";0.0;11.0;21.0;0.0;0.0;"WE";"Portland Fire";"False";"False";"False";"False";2068.7;0.3018867924528302;
-0.1821060656609383;;"beviltu01w";3;"POR";0.4166666666666667;;22.707730006683004;"hargrli99w";0.0;16.0;16.0;0.0;0.0;"WE";"Portland Fire";"False";"False";"False";"False";2302.4000000000005;0.4528301886792453;
-0.1068881262216119;;"beviltu01w";4;"SEA";0.3809523809523809;;22.707730006683004;"donovan99w";0.0;18.0;16.0;0.0;0.0;"WE";"Seattle Storm";"False";"False";"False";"False";2628.7;0.5;
0.0053502658134473;0.0233832150492472;"beviltu01w";5;"SEA";0.4230769230769231;0.4285714285714285;22.707730006683004;"donovan99w";0.0;20.0;14.0;6.0;2.0;"WE";"Seattle Storm";"True";"True";"True";"True";2617.3;0.5892857142857143;0.75
0.0543387188075532;;"bibrzag01w";5;"SAS";0.3095238095238095;;21.56756756756757;"brownde01w";2.0;6.0;20.0;0.0;0.0;"WE";"San Antonio Silver Stars";"False";"False";"False";"False";2249.3;0.2678571428571428;
0.0543387188075532;;"bibrzag01w";5;"SAS";0.3095238095238095;;21.56756756756757;"dailesh99w";1.0;3.0;5.0;0.0;0.0;"WE";"San Antonio Silver Stars";"False";"False";"False";"False";2249.3;0.2678571428571428;
0.7083037761597076;;"bibrzag01w";7;"SAS";0.3503184713375796;;21.56756756756757;"hugheda99w";0.0;13.0;21.0;0.0;0.0;"WE";"San Antonio Silver Stars";"False";"False";"False";"False";2655.5;0.4259259259259259;
0.8591668016819324;0.4998320878839941;"birdsu01w";3;"SEA";0.4014084507042254;0.2727272727272727;22.14870825456837;"dunnli99wc";0.0;17.0;15.0;0.0;2.0;"WE";"Seattle Storm";"True";"False";"False";"False";2458.8;0.5094339622641509;0.0
0.7647721414275129;;"birdsu01w";4;"SEA";0.35;;22.14870825456837;"donovan99w";0.0;18.0;16.0;0.0;0.0;"WE";"Seattle Storm";"False";"False";"False";"False";2628.7;0.5;
1.0447763476761742;0.345054900900997;"birdsu01w";5;"SEA";0.4383561643835616;0.3;22.14870825456837;"donovan99w";0.0;20.0;14.0;6.0;2.0;"WE";"Seattle Storm";"True";"True";"True";"True";2617.3;0.5892857142857143;0.75
0.6503263217648013;-0.1965769541177303;"birdsu01w";6;"SEA";0.4368932038834951;0.1333333333333333;22.14870825456837;"donovan99w";0.0;20.0;14.0;1.0;2.0;"WE";"Seattle Storm";"True";"False";"False";"False";2541.0;0.5892857142857143;0.3333333333333333
0.7376313828393756;0.0668783367536732;"birdsu01w";7;"SEA";0.3660130718954248;0.3333333333333333;22.14870825456837;"donovan99w";0.0;18.0;16.0;1.0;2.0;"WE";"Seattle Storm";"True";"False";"False";"False";2634.9;0.5185185185185185;0.3333333333333333
0.5003288470188686;0.7191223098738749;"birdsu01w";8;"SEA";0.3383458646616541;0.5833333333333334;22.14870825456837;"donovan99w";0.0;17.0;17.0;0.0;2.0;"WE";"Seattle Storm";"True";"False";"False";"False";2849.7;0.5;0.0
0.784545915818686;0.6803575912828752;"birdsu01w";9;"SEA";0.3430656934306569;0.2941176470588235;22.14870825456837;"aglerbr99w";0.0;22.0;12.0;1.0;2.0;"WE";"Seattle Storm";"True";"False";"False";"False";2551.0;0.6481481481481481;0.3333333333333333
0.5482777408311421;0.058512673851165;"birdsu01w";10;"SEA";0.36;0.4166666666666667;22.14870825456837;"aglerbr99w";0.0;20.0;14.0;1.0;2.0;"WE";"Seattle Storm";"True";"False";"False";"False";2585.0999999999995;0.6111111111111112;0.3333333333333333
-0.1861424203058602;;"blodgci01w";1;"SAC";0.2857142857142857;;19.195547153959254;"allenso99w";0.0;21.0;11.0;0.0;2.0;"WE";"Sacramento Monarchs";"True";"False";"False";"False";2698.4;0.6415094339622641;0.0
0.5754418119099609;1.3451068122056586;"blodgci01w";2;"SAC";0.5333333333333333;0.5;19.195547153959254;"allenso99w";1.0;6.0;6.0;0.0;0.0;"WE";"Sacramento Monarchs";"True";"True";"False";"False";2553.8;0.6226415094339622;0.6
0.5754418119099609;1.3451068122056586;"blodgci01w";2;"SAC";0.5333333333333333;0.5;19.195547153959254;"mchugma99w";2.0;14.0;6.0;3.0;2.0;"WE";"Sacramento Monarchs";"True";"True";"False";"False";2553.8;0.6226415094339622;0.6
-1.3137678545192413;-2.9699319902755663;"blueoc01w";4;"HOU";;;21.502908613248263;"chancva99w";0.0;20.0;14.0;1.0;2.0;"WE";"Houston Comets";"True";"False";"False";"False";2371.2;0.5862068965517241;0.3333333333333333
-0.179679510840451;;"blueoc01w";5;"HOU";0.0;;21.502908613248263;"chancva99w";0.0;13.0;21.0;0.0;0.0;"WE";"Houston Comets";"False";"False";"False";"False";2240.5;0.3571428571428571;
-0.5050092013321583;-0.5507921262073522;"bobbish01w";9;"LAS";0.2816901408450704;0.3157894736842105;23.77471383975026;"coopemi01w";0.0;20.0;14.0;3.0;3.0;"WE";"Los Angeles Sparks";"True";"True";"False";"False";2730.6;0.5925925925925926;0.5
-0.489744740916127;-2.65611098645875;"bobbish01w";10;"LAS";0.2162162162162162;0.0;23.77471383975026;"coopemi01w";0.0;18.0;16.0;3.0;3.0;"WE";"Los Angeles Sparks";"True";"True";"False";"False";2799.1;0.5370370370370371;0.5
-0.3061893657570002;;"boddiwh01w";10;"SAC";;;22.00105019953791;"bouceje01w";1.0;3.0;10.0;0.0;0.0;"WE";"Sacramento Monarchs";"False";"False";"False";"False";2689.0000000000005;0.3333333333333333;
-0.3061893657570002;;"boddiwh01w";10;"SAC";;;22.00105019953791;"whisejo99w";2.0;9.0;12.0;0.0;0.0;"WE";"Sacramento Monarchs";"False";"False";"False";"False";2689.0000000000005;0.3333333333333333;
0.4686924248738685;0.8026447913223054;"boltoru01w";1;"SAC";0.3125;0.2857142857142857;22.14870825456837;"allenso99w";0.0;21.0;11.0;0.0;2.0;"WE";"Sacramento Monarchs";"True";"False";"False";"False";2698.4;0.6415094339622641;0.0
0.3797790185430657;0.5106282338745788;"boltoru01w";2;"SAC";0.3636363636363636;0.391304347826087;22.14870825456837;"allenso99w";1.0;6.0;6.0;0.0;0.0;"WE";"Sacramento Monarchs";"True";"True";"False";"False";2553.8;0.6226415094339622;0.6
0.3797790185430657;0.5106282338745788;"boltoru01w";2;"SAC";0.3636363636363636;0.391304347826087;22.14870825456837;"mchugma99w";2.0;14.0;6.0;3.0;2.0;"WE";"Sacramento Monarchs";"True";"True";"False";"False";2553.8;0.6226415094339622;0.6
0.7467149061861734;;"boltoru01w";3;"SAC";0.3257575757575757;;22.14870825456837;"mchugma99w";0.0;14.0;18.0;0.0;0.0;"WE";"Sacramento Monarchs";"False";"False";"False";"False";2205.6000000000004;0.4150943396226415;
-0.1583179619729062;-0.8693141996171239;"boltoru01w";4;"SAC";0.1938775510204081;0.25;22.14870825456837;"mchugma99w";1.0;7.0;11.0;0.0;0.0;"WE";"Sacramento Monarchs";"True";"True";"False";"False";2536.8;0.5517241379310345;0.5
-0.1583179619729062;-0.8693141996171239;"boltoru01w";4;"SAC";0.1938775510204081;0.25;22.14870825456837;"whisejo99w";2.0;12.0;4.0;3.0;3.0;"WE";"Sacramento Monarchs";"True";"True";"False";"False";2536.8;0.5517241379310345;0.5
0.2657688349328657;-0.7554215105116171;"boltoru01w";5;"SAC";0.4050632911392405;0.0;22.14870825456837;"whisejo99w";0.0;18.0;16.0;3.0;3.0;"WE";"Sacramento Monarchs";"True";"True";"False";"False";2578.7;0.5357142857142857;0.5
0.3070201669964898;;"bonfisu01w";3;"PHO";0.0;;22.04476643598616;"coopecy01w";1.0;6.0;4.0;0.0;0.0;"WE";"Phoenix Mercury";"False";"False";"False";"False";2151.9;0.3396226415094339;
0.3070201669964898;;"bonfisu01w";3;"PHO";0.0;;22.04476643598616;"sharpli99w";2.0;5.0;17.0;0.0;0.0;"WE";"Phoenix Mercury";"False";"False";"False";"False";2151.9;0.3396226415094339;
1.576650674654208;1.0411981653642388;"bonnede01w";10;"PHO";0.1538461538461538;0.0;16.55263157894737;"gaineco01w";0.0;23.0;11.0;7.0;4.0;"WE";"Phoenix Mercury";"True";"True";"True";"True";3314.4;0.6666666666666666;0.6363636363636364
0.449841941672874;0.3327323239312171;"brogami01w";1;"PHO";0.32;0.25;23.349784199662224;"millech99w";0.0;20.0;12.0;0.0;2.0;"WE";"Phoenix Mercury";"True";"False";"False";"False";2310.5;0.5849056603773585;0.0
-0.0839258979400988;;"brondsa01w";4;"SEA";0.4375;;21.298284695923368;"donovan99w";0.0;18.0;16.0;0.0;0.0;"WE";"Seattle Storm";"False";"False";"False";"False";2628.7;0.5;
-0.3632835079563871;;"browned01w";4;"PHO";0.0;;24.06826296996429;"shumajo01w";0.0;8.0;26.0;0.0;0.0;"WE";"Phoenix Mercury";"False";"False";"False";"False";2280.2;0.2241379310344827;
-0.9649906853323116;;"browned01w";7;"HOU";;;24.06826296996429;"chancva99w";0.0;18.0;16.0;0.0;2.0;"WE";"Houston Comets";"True";"False";"False";"False";2498.6;0.5370370370370371;0.0
-1.197508798123598;6.091649494935006;"brownki01w";6;"HOU";;;19.22489795918367;"chancva99w";0.0;19.0;15.0;2.0;3.0;"WE";"Houston Comets";"True";"True";"False";"False";2369.8;0.5357142857142857;0.4
0.9154195571036408;;"brownki01w";8;"LAS";0.45;;19.22489795918367;"coopemi01w";0.0;10.0;24.0;0.0;0.0;"WE";"Los Angeles Sparks";"False";"False";"False";"False";2616.4;0.2857142857142857;
0.1535016158533591;;"brownki01w";8;"MIN";0.3333333333333333;;19.22489795918367;"zierddo99w";0.0;10.0;24.0;0.0;0.0;"WE";"Minnesota Lynx";"False";"False";"False";"False";2767.9000000000005;0.3214285714285714;
0.0826569624895593;0.1719556377810754;"brownki01w";9;"LAS";0.3432835820895522;0.3333333333333333;19.22489795918367;"coopemi01w";0.0;20.0;14.0;3.0;3.0;"WE";"Los Angeles Sparks";"True";"True";"False";"False";2730.6;0.5925925925925926;0.5
-0.4204886446930104;;"brumfma01w";1;"MIN";0.1111111111111111;;20.22037197231834;"aglerbr99w";0.0;15.0;17.0;0.0;0.0;"WE";"Minnesota Lynx";"False";"False";"False";"False";2142.0;0.3773584905660377;
0.4089371916672121;0.1153207534985095;"brunsre01w";5;"SAC";;;21.87111111111111;"whisejo99w";0.0;18.0;16.0;3.0;3.0;"WE";"Sacramento Monarchs";"True";"True";"False";"False";2578.7;0.5357142857142857;0.5
0.5161046065335133;0.0061102353532372;"brunsre01w";6;"SAC";;;21.87111111111111;"whisejo99w";0.0;25.0;9.0;7.0;1.0;"WE";"Sacramento Monarchs";"True";"True";"True";"True";2418.6;0.75;0.875
0.7882426224230915;-0.0306620527412769;"brunsre01w";7;"SAC";;0.0;21.87111111111111;"whisejo99w";0.0;21.0;13.0;6.0;3.0;"WE";"Sacramento Monarchs";"True";"True";"True";"False";2662.2000000000003;0.5740740740740741;0.6666666666666666
1.245927249814018;1.198003216666526;"brunsre01w";8;"SAC";0.0;;21.87111111111111;"bouceje01w";0.0;19.0;15.0;1.0;2.0;"WE";"Sacramento Monarchs";"True";"False";"False";"False";2652.5;0.5535714285714286;0.3333333333333333
0.967834782421186;;"brunsre01w";9;"SAC";;;21.87111111111111;"bouceje01w";0.0;18.0;16.0;1.0;2.0;"WE";"Sacramento Monarchs";"True";"False";"False";"False";2475.0;0.5;0.3333333333333333
